"EOD/AMZN", 0.1
"EOD/ADBE", 0.005
"EOD/INTC", 0.00500000000000001
"EOD/BG", 0.0999999999999999
"EOD/GLTR", 0.0988944135770565
"EOD/MET", 0.1
"EOD/NEE", 0.0999999999999987
"EOD/IBM", 0.0999999999999998
"EOD/OHI", 0.00500000000000005
"EOD/NKE", 0.00499999999999977
"EOD/AXP", 0.0611055864229458
"EOD/CACI", 0.1
"EOD/CNC", 0.00500000000000008
"EOD/EMR", 0.1
"EOD/LDOS", 0.1
"EOD/MDT", 0.00499999999999887
"EOD/MPLX", 0.00499999999999999
"EOD/SO", 0.00500000000000001
